25787 O368224 1 Fetal anemia and thrombocytopenia, second trimester, fetus 4 Fetal anemia and thrombocytopenia, second trimester, fetus 4
25788 O368225 1 Fetal anemia and thrombocytopenia, second trimester, fetus 5 Fetal anemia and thrombocytopenia, second trimester, fetus 5
25789 O368229 1 Fetal anemia and thrombocytopenia, second trimester, oth     Fetal anemia and thrombocytopenia, second trimester, other fetus
25790 O36823  0 Fetal anemia and thrombocytopenia, third trimester           Fetal anemia and thrombocytopenia, third trimester
25791 O368230 1 Fetal anemia and thrombocytopenia, third trimester, unsp     Fetal anemia and thrombocytopenia, third trimester, not applicable or unspecified
25792 O368231 1 Fetal anemia and thrombocytopenia, third trimester, fetus 1  Fetal anemia and thrombocytopenia, third trimester, fetus 1
25793 O368232 1 Fetal anemia and thrombocytopenia, third trimester, fetus 2  Fetal anemia and thrombocytopenia, third trimester, fetus 2
25794 O368233 1 Fetal anemia and thrombocytopenia, third trimester, fetus 3  Fetal anemia and thrombocytopenia, third trimester, fetus 3
25795 O368234 1 Fetal anemia and thrombocytopenia, third trimester, fetus 4  Fetal anemia and thrombocytopenia, third trimester, fetus 4
25796 O368235 1 Fetal anemia and thrombocytopenia, third trimester, fetus 5  Fetal anemia and thrombocytopenia, third trimester, fetus 5
25797 O368239 1 Fetal anemia and thrombocytopenia, third trimester, oth      Fetal anemia and thrombocytopenia, third trimester, other fetus
25798 O36829  0 Fetal anemia and thrombocytopenia, unspecified trimester     Fetal anemia and thrombocytopenia, unspecified trimester
25799 O368290 1 Fetal anemia and thrombocytopenia, unsp trimester, unsp      Fetal anemia and thrombocytopenia, unspecified trimester, not applicable or unspecified
25800 O368291 1 Fetal anemia and thrombocytopenia, unsp trimester, fetus 1   Fetal anemia and thrombocytopenia, unspecified trimester, fetus 1
25801 O368292 1 Fetal anemia and thrombocytopenia, unsp trimester, fetus 2   Fetal anemia and thrombocytopenia, unspecified trimester, fetus 2
25802 O368293 1 Fetal anemia and thrombocytopenia, unsp trimester, fetus 3   Fetal anemia and thrombocytopenia, unspecified trimester, fetus 3
25803 O368294 1 Fetal anemia and thrombocytopenia, unsp trimester, fetus 4   Fetal anemia and thrombocytopenia, unspecified trimester, fetus 4
25804 O368295 1 Fetal anemia and thrombocytopenia, unsp trimester, fetus 5   Fetal anemia and thrombocytopenia, unspecified trimester, fetus 5
25805 O368299 1 Fetal anemia and thrombocytopenia, unsp trimester, oth fetus Fetal anemia and thrombocytopenia, unspecified trimester, other fetus
25806 O3683   0 Maternal care for abnlt of the fetal heart rate or rhythm    Maternal care for abnormalities of the fetal heart rate or rhythm
25807 O36831  0 Matern care for abnlt of fetal heart rate or rhym, first tri Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester
25808 O368310 1 Matern care for abnlt fetl hrt rate or rhym, 1st tri, unsp   Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, not applicable or unspecified
25809 O368311 1 Matern care for abnlt fetl hrt rate or rhym, 1st tri, fts1   Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, fetus 1
25810 O368312 1 Matern care for abnlt fetl hrt rate or rhym, 1st tri, fts2   Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, fetus 2
25811 O368313 1 Matern care for abnlt fetl hrt rate or rhym, 1st tri, fts3   Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, fetus 3
25812 O368314 1 Matern care for abnlt fetl hrt rate or rhym, 1st tri, fts4   Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, fetus 4
25813 O368315 1 Matern care for abnlt fetl hrt rate or rhym, 1st tri, fts5   Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, fetus 5
25814 O368319 1 Matern care for abnlt of fetl hrt rate or rhym, 1st tri, oth Maternal care for abnormalities of the fetal heart rate or rhythm, first trimester, other fetus
25815 O36832  0 Matern care for abnlt of fetal heart rate or rhym, 2nd tri   Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester
25816 O368320 1 Matern care for abnlt fetl hrt rate or rhym, 2nd tri, unsp   Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester, not applicable or unspecified
25817 O368321 1 Matern care for abnlt fetl hrt rate or rhym, 2nd tri, fts1   Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester, fetus 1
25818 O368322 1 Matern care for abnlt fetl hrt rate or rhym, 2nd tri, fts2   Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester, fetus 2
25819 O368323 1 Matern care for abnlt fetl hrt rate or rhym, 2nd tri, fts3   Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester, fetus 3
25820 O368324 1 Matern care for abnlt fetl hrt rate or rhym, 2nd tri, fts4   Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester, fetus 4
25821 O368325 1 Matern care for abnlt fetl hrt rate or rhym, 2nd tri, fts5   Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester, fetus 5
25822 O368329 1 Matern care for abnlt of fetl hrt rate or rhym, 2nd tri, oth Maternal care for abnormalities of the fetal heart rate or rhythm, second trimester, other fetus
25823 O36833  0 Matern care for abnlt of fetal heart rate or rhym, third tri Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester
25824 O368330 1 Matern care for abnlt fetl hrt rate or rhym, 3rd tri, unsp   Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, not applicable or unspecified
25825 O368331 1 Matern care for abnlt fetl hrt rate or rhym, 3rd tri, fts1   Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, fetus 1
25826 O368332 1 Matern care for abnlt fetl hrt rate or rhym, 3rd tri, fts2   Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, fetus 2
25827 O368333 1 Matern care for abnlt fetl hrt rate or rhym, 3rd tri, fts3   Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, fetus 3
25828 O368334 1 Matern care for abnlt fetl hrt rate or rhym, 3rd tri, fts4   Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, fetus 4
25829 O368335 1 Matern care for abnlt fetl hrt rate or rhym, 3rd tri, fts5   Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, fetus 5
25830 O368339 1 Matern care for abnlt of fetl hrt rate or rhym, 3rd tri, oth Maternal care for abnormalities of the fetal heart rate or rhythm, third trimester, other fetus
25831 O36839  0 Matern care for abnlt of fetal heart rate or rhym, unsp tri  Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester
25832 O368390 1 Matern care for abnlt fetl hrt rate or rhym, unsp tri, unsp  Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, not applicable or unspecified
25833 O368391 1 Matern care for abnlt fetl hrt rate or rhym, unsp tri, fts1  Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, fetus 1
25834 O368392 1 Matern care for abnlt fetl hrt rate or rhym, unsp tri, fts2  Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, fetus 2
25835 O368393 1 Matern care for abnlt fetl hrt rate or rhym, unsp tri, fts3  Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, fetus 3
25836 O368394 1 Matern care for abnlt fetl hrt rate or rhym, unsp tri, fts4  Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, fetus 4
25837 O368395 1 Matern care for abnlt fetl hrt rate or rhym, unsp tri, fts5  Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, fetus 5
25838 O368399 1 Matern care for abnlt fetl hrt rate or rhym, unsp tri, oth   Maternal care for abnormalities of the fetal heart rate or rhythm, unspecified trimester, other fetus
25839 O3689   0 Maternal care for other specified fetal problems             Maternal care for other specified fetal problems
25840 O36891  0 Maternal care for oth fetal problems, first trimester        Maternal care for other specified fetal problems, first trimester
25841 O368910 1 Maternal care for oth fetal problems, first trimester, unsp  Maternal care for other specified fetal problems, first trimester, not applicable or unspecified
25842 O368911 1 Maternal care for oth fetal problems, first tri, fetus 1     Maternal care for other specified fetal problems, first trimester, fetus 1
25843 O368912 1 Maternal care for oth fetal problems, first tri, fetus 2     Maternal care for other specified fetal problems, first trimester, fetus 2
25844 O368913 1 Maternal care for oth fetal problems, first tri, fetus 3     Maternal care for other specified fetal problems, first trimester, fetus 3
25845 O368914 1 Maternal care for oth fetal problems, first tri, fetus 4     Maternal care for other specified fetal problems, first trimester, fetus 4
25846 O368915 1 Maternal care for oth fetal problems, first tri, fetus 5     Maternal care for other specified fetal problems, first trimester, fetus 5
25847 O368919 1 Maternal care for oth fetal problems, first trimester, oth   Maternal care for other specified fetal problems, first trimester, other fetus
25848 O36892  0 Maternal care for oth fetal problems, second trimester       Maternal care for other specified fetal problems, second trimester
25849 O368920 1 Maternal care for oth fetal problems, second trimester, unsp Maternal care for other specified fetal problems, second trimester, not applicable or unspecified
25850 O368921 1 Maternal care for oth fetal problems, second tri, fetus 1    Maternal care for other specified fetal problems, second trimester, fetus 1
25851 O368922 1 Maternal care for oth fetal problems, second tri, fetus 2    Maternal care for other specified fetal problems, second trimester, fetus 2
25852 O368923 1 Maternal care for oth fetal problems, second tri, fetus 3    Maternal care for other specified fetal problems, second trimester, fetus 3
25853 O368924 1 Maternal care for oth fetal problems, second tri, fetus 4    Maternal care for other specified fetal problems, second trimester, fetus 4
25854 O368925 1 Maternal care for oth fetal problems, second tri, fetus 5    Maternal care for other specified fetal problems, second trimester, fetus 5
25855 O368929 1 Maternal care for oth fetal problems, second trimester, oth  Maternal care for other specified fetal problems, second trimester, other fetus
